,Dry Mass,Area,Volume,Phase Entropy Mean,Phase Entropy Radial Distribution,Phase Range,Peak Phase,Orientation
1088,0.17082733,1.0699173,4.811146,0.40754613,0.6961124,-1.0874224,-1.0852056,-1.5715184
1089,-3.116327,-3.61793,-23.400967,1.3008586,1.1546904,-1.0158771,-1.0107836,-0.70261705
1090,-1.4147433,-1.8910048,-14.886812,0.7905339,0.8050564,-0.1858834,-0.17522393,-0.85628057
1091,-2.3726745,-1.5959184,-12.807445,0.4363603,0.36943978,-0.8647161,-0.86338204,-1.4267018
1092,-4.570142,-6.0691576,-34.376335,1.2892389,1.0905658,-0.2783154,-0.27905977,1.7501972
1093,-3.6252117,-2.8332686,-18.693913,1.3777928,1.2862651,-0.841747,-0.8427365,9.16296
1094,-0.2761873,1.4890739,9.852332,0.30637,0.34745854,-1.0784689,-1.0780185,-1.199156
1095,-0.25935715,1.0933901,9.014063,0.026641276,-0.11422404,-0.1640612,-0.16368756,9.398983
1096,-1.3569536,-0.13390037,-4.2574925,-0.29321384,-0.44566995,-1.4178092,-1.4157724,-1.8263247
1097,1.7471595,0.7681246,2.2942338,0.28914374,0.4620215,0.5930882,0.5950076,-1.0731624
1098,-3.3240044,-3.6045165,-19.643156,1.4731668,1.3455322,-0.52226466,-0.52242744,9.375657
1099,-2.5780842,-3.4368544,-19.920126,1.1155167,1.0502559,-0.41331884,-0.41392842,0.021783134
1100,-1.6135222,-1.1767619,-10.646644,0.7442559,0.83141476,-0.8621943,-0.8636575,-0.64389026
1101,-2.3376122,-2.4308784,-18.090254,-0.29691535,-0.3184536,0.24025984,0.23931862,-0.75586706
1102,-4.430029,-5.5594635,-33.603443,1.9163524,1.6938094,-0.058487844,-0.05940894,8.965592
1103,-0.8793702,0.86201566,7.5686464,0.8221336,0.9958741,-0.08015903,-0.07891502,-1.7682531
1104,-0.59724987,-0.60000247,-6.7022114,-0.14805293,-0.16816609,-0.9530495,-0.95357275,-1.5227373
1105,-4.5949907,-4.747976,-29.614622,0.43854296,0.10304905,-1.4595748,-1.4577563,-0.5816449
1106,-1.337831,-0.4826386,-7.4261575,-0.3259995,-0.41374895,-1.0312395,-1.0326784,0.09098932
1107,-5.034435,-4.670851,-18.606628,2.7432826,2.556671,-2.0444746,-2.0450952,-0.35182673
1108,-1.3415608,-0.95209396,-10.177403,-0.040906876,-0.16075808,-0.46137404,-0.46301,0.1342634
1109,-2.0913765,-0.42898655,-6.4934354,0.6946067,0.7569956,-0.83693177,-0.8380552,-1.3066044
1110,-0.18274993,2.2100232,10.508574,0.50208217,0.5682556,-0.086402826,-0.08806325,-1.5002639
1111,-0.34194398,0.4763916,1.1191254,0.9748195,1.187772,-0.572866,-0.5736099,-1.9525555
1112,0.10486282,1.1671617,3.3207946,-0.37529486,-0.34621617,-0.02093286,-0.020591307,-0.94333446
1113,-5.2420564,-6.2904725,-36.75531,1.8966995,1.7566876,-1.8485285,-1.84845,1.475945
1114,-0.4425975,-0.49940488,4.850845,-0.024533106,-0.09095363,0.55887175,0.5574663,-1.9247761
1115,-4.2473497,-1.9211838,-14.35995,1.4698668,1.5694797,-2.599737,-2.6008193,-1.9424708
1116,-1.5171797,-1.6931629,-13.429145,-0.2784129,-0.4382762,-0.22670676,-0.22621018,0.42634255
1117,-1.4707848,-0.7710183,-5.1332636,0.9817753,0.9992763,-0.61986417,-0.6200359,-1.522204
1118,-2.5181155,-3.5240386,-23.455853,2.7471905,2.9014707,0.274685,0.2768927,-1.2618682
1119,-3.414176,-3.5441585,-18.176687,1.0788548,0.9177446,-0.88505995,-0.886461,-0.7409909
1120,-4.186999,-4.690971,-29.073425,0.9310976,0.6811325,-1.0563589,-1.0553321,-0.2291744
1121,1.003007,2.7465436,16.45222,-0.5282495,-0.5020039,-1.0134723,-1.0137836,-1.9268142
1122,-3.3935094,-4.087385,-25.955551,1.229682,1.1557992,-0.48329014,-0.48379925,9.375083
1123,-0.51440203,1.6936222,9.754598,0.43561074,0.5978177,-0.08545155,-0.08478952,-1.028263
1124,-0.8286304,1.8143394,8.520996,1.7348708,2.0301683,-0.8703966,-0.8702575,8.094851
1125,-0.7004734,-0.32168248,-5.7086945,0.50228673,0.6828569,-0.29842842,-0.2995696,2.3275905
1126,-0.4914338,0.13771307,-2.3109543,-0.14649661,-0.25030142,-0.21030886,-0.20957235,-1.0044279
1127,-1.6526554,-2.3135145,-17.631914,1.1448797,1.2297583,0.25482982,0.25353834,-1.5063431
1128,-0.3770857,0.6507607,-0.23336692,-0.46660963,-0.5089278,-1.1123433,-1.1116159,-1.3790894
1129,-3.0841784,-0.15066662,-0.41319025,1.4615229,1.444568,-1.6098926,-1.6110458,-0.8577932
1130,-1.3763757,-1.6763966,-12.18184,0.42980978,0.08466997,-0.24107033,-0.24229154,-1.7002976
1131,-2.9900937,-2.9606922,-20.002203,0.94888103,0.8335669,-0.31099296,-0.31051388,-0.6415878
1132,-3.3866615,-3.2255993,-21.598862,0.7783546,0.49252626,-1.1555307,-1.1567293,-1.0032798
1133,-4.0943317,-2.7427306,-14.215379,0.9959918,0.67896456,-1.9674548,-1.9687129,-1.460267
1134,0.7811556,1.0699173,1.3720149,-0.65107626,-0.6273537,0.4765622,0.47497448,-0.13148177
1135,-1.0675569,-1.4752014,-12.535292,0.92735803,1.0001183,0.023202993,0.025163412,-1.4886547
1136,-3.6364036,-0.5765297,-4.1350856,2.2814577,2.2849612,-2.1226716,-2.1238306,-0.5067942
1137,-2.096124,-2.0251348,-13.936425,0.56118804,0.5237023,-0.8442111,-0.8449233,-0.877831
1138,0.16776317,-0.10707434,-3.4043627,-0.591809,-0.54452235,-0.43951622,-0.4408506,-1.4812756
1139,-2.6751943,-3.0143445,-20.21882,0.75418586,0.6487417,-1.0383599,-1.0312097,-1.685364
1140,-1.0644453,-0.687187,-5.7506876,1.467921,1.7230309,-0.23244156,-0.22775288,9.336754
1141,-2.0839272,-2.2397428,-16.870014,1.1576123,1.1609709,-0.8109923,-0.80726326,9.543392
1142,-3.5711994,-2.7829697,-15.76709,1.608728,1.3819641,-1.0040897,-1.004529,9.564241
1143,-1.9949055,-0.72742605,-4.8078136,0.2687426,0.3243753,-0.2688411,-0.26933244,9.138311
1144,-4.26369,-5.126894,-31.35607,1.0287756,0.69179684,-1.0178498,-1.0187482,-0.7187385
1145,-0.83522177,-0.10372109,-2.1471975,0.49230528,0.6186812,-0.14555208,-0.14658093,-1.8358297
1146,-2.1911662,-1.8641787,-15.400072,-0.17007709,-0.29146305,-1.0962005,-1.097429,-1.8258072
1147,0.69822127,1.5259597,8.489891,-0.46035704,-0.3992141,0.41110015,0.4110053,-1.7196391
1148,-1.2000399,-0.06012881,-3.2830846,-0.013623613,-0.07832205,-1.0012025,-1.0019633,-1.3723512
1149,-0.49239695,-0.50275815,-2.081584,0.7097932,0.92394537,-0.5041978,-0.50565726,-1.3617227
1150,1.000869,-0.080248326,-1.4580791,0.14070119,0.5195078,0.66942036,0.67199594,9.66558
1151,-1.9001484,-1.4383156,-13.030256,-0.11614008,-0.23823887,-0.82169896,-0.82107866,9.5131235
1152,-2.0784383,-2.454351,-18.702637,-0.78596866,-0.94108284,-0.44078535,-0.4412159,-1.523273
1153,-0.8063246,-0.09701459,-2.7095273,-0.2470305,-0.21680187,-0.69120187,-0.691649,-1.4389242
1154,-1.8558414,0.54010344,-1.0760138,0.2534322,0.25275326,-1.2467145,-1.2465892,9.611331
1155,-0.5005652,-1.6059783,-10.000154,-0.6979514,-0.67164624,2.404153,2.4045067,-1.41789
1156,1.0151923,1.7103885,13.623018,-1.0621165,-0.8307474,-0.08459473,-0.08624741,-1.5016251
1157,1.0753136,-0.8246704,-5.92426,-0.16940373,-0.103078574,0.3660792,0.36449224,-0.28045517
1158,-0.75092876,-0.7643118,-9.989561,0.0053527066,0.0813264,-0.7035492,-0.7033449,0.16083613
1159,-0.10741954,0.060588278,-1.8282452,0.42911357,0.6553762,-0.54773474,-0.5477554,-1.6551149
1160,0.054790623,-0.5966492,-8.123182,0.34744102,0.46901232,0.07915908,0.07792139,0.827235
1161,2.4229865,6.740267,51.82976,-0.22221956,0.16089542,-0.4902488,-0.4882679,-1.2822148
1162,-2.605239,-1.310892,-10.226376,0.8597826,0.7762294,-1.1125842,-1.113066,8.947527
1163,-3.5408442,-4.5400743,-28.020308,1.4236695,1.2303988,-0.054022737,-0.053912196,-1.0769179
1164,-1.5355029,1.569552,10.509682,0.47747576,0.83306175,-1.4656993,-1.4617555,-1.9325144
1165,-2.23069,-2.652193,-18.879833,0.8940496,0.9814429,-0.40513292,-0.40216866,-1.5252104
1166,2.5617428,1.623204,4.3316126,-1.0406704,-0.9434289,0.48295814,0.4812239,2.6595652
1167,-0.12896022,1.0497978,7.2680798,1.0670966,1.3063972,-0.1223256,-0.1231112,9.456485
1168,-1.00538,-1.005746,-8.374214,0.8973719,0.9548493,1.7501259,1.7521651,-1.7929308
1169,-0.10701623,1.9451162,16.19714,0.6026815,0.9624422,-0.7805125,-0.78068495,-1.6881931
1170,-1.3739312,-0.21773168,-4.2336946,0.6590883,0.84341943,-1.0308006,-1.0314138,-1.0148072
1171,-0.30069345,1.2576995,6.075731,0.9199468,1.3414836,-0.7530918,-0.7532708,-1.7093763
1172,-1.7197826,-1.1130501,-10.190343,-0.064799264,-0.16525325,-0.868304,-0.86702734,-0.53203034
1173,-2.9707844,-3.2993708,-20.519558,2.7306948,2.900053,-0.8644859,-0.8643779,-1.4616014
1174,-0.8145604,0.6071685,6.3082366,1.3447207,1.8277264,-0.13148034,-0.13295105,9.639527
1175,-0.9749313,-1.8038201,-13.076526,-0.44149822,-0.53037536,0.20989032,0.20845826,-1.0090778
1176,-4.2473555,-2.6991386,-19.360212,1.1072942,1.1227679,-1.0837095,-1.0843393,8.426089
1177,-0.05398249,0.55351645,0.8444158,-0.15998197,-0.20850609,-0.42305952,-0.4212348,-0.8225354
1178,1.2282683,2.2837949,15.140299,-1.092557,-0.9031167,-0.123149626,-0.124644294,-1.4639518
1179,1.884509,2.709658,19.637154,-0.27978122,-0.15513836,-0.0047102957,-0.0057308786,-0.85071707
1180,-2.3648849,-2.3839328,-17.500402,0.9461857,1.0213914,-0.69677377,-0.69777066,9.350902
1181,1.0047482,2.0155344,15.313668,-0.15513958,-0.046626598,-0.501935,-0.50358075,-1.2498002
1182,-0.9134513,0.95590675,5.9685087,0.30730507,0.48861817,-0.14838102,-0.14521183,-1.8174827
1183,-1.8994735,-1.0426317,-10.33382,0.038710706,-0.048589285,-0.41011438,-0.40961245,-1.1435632
1184,0.2887994,1.318058,3.9769182,-0.34813103,-0.24179216,-1.2745916,-1.2738461,-1.7619386
1185,-1.0972723,1.2141072,2.1416278,-0.496646,-0.5079198,-1.1576369,-1.157144,-0.88953334
1186,-3.8986235,-3.527392,-23.335484,0.5618595,0.2970758,-1.3700165,-1.3707862,-0.45180854
1187,-0.78436244,-0.0031235171,-4.4121056,-0.2481682,-0.22399715,-0.64651513,-0.64769036,-1.3059585
1188,1.6705401,2.9309726,25.491776,0.016472463,0.052752756,0.21745245,0.21826135,-1.3239034
1189,0.90557545,0.39591354,1.460197,-0.44545382,-0.37378103,1.1205574,1.1202779,-0.8091428
1190,-2.9537387,-2.6588995,-17.082657,0.8102509,0.7582164,-1.0037249,-1.0052353,-1.2808472
1191,-0.8041093,1.6701496,9.9588785,1.6374984,2.0477312,-1.5552967,-1.5542433,-1.896418
1192,-1.9037008,-1.4349623,-10.722097,-0.06861257,-0.073688574,-0.90843177,-0.9079967,-0.5393232
1193,-0.790622,1.6802092,12.871494,0.069873974,-0.02453336,-0.85273015,-0.8540693,-1.4390782
1194,-2.2764218,-2.176031,-14.207464,0.31838036,0.19858271,-0.11354413,-0.11242536,-1.4831177
1195,-0.5002957,0.4696851,10.759035,0.85062313,0.89487934,-0.26664728,-0.2666497,-1.1812571
1196,-1.8154948,-2.0351946,-15.575838,0.496757,0.45328522,-0.501193,-0.5013057,-1.0018135
1197,-0.33171627,0.43950582,-0.9247187,-0.5794601,-0.65923715,-0.17015514,-0.17131853,-1.6846029
1198,-0.24550092,1.888111,9.150914,-0.569654,-0.63727844,-1.233089,-1.2321614,-1.2140081
1199,-1.2333066,-0.5094646,2.652165,0.4114763,0.21392041,-0.8226067,-0.82350636,9.517821
1200,-4.634738,-4.348939,-27.278002,0.9822517,0.76495314,-1.5603064,-1.5607806,1.8208733
1201,-2.2169025,-0.040009297,-3.0093787,0.24280985,0.16953096,-1.7352422,-1.735286,-1.3945798
1202,-3.0666611,-3.9029565,-24.266186,1.0216203,0.9107387,0.33086848,0.3311674,-0.9236668
1203,3.639607,3.8765895,21.064106,-1.4156619,-1.3641671,0.3223613,0.32063875,-1.3994266
1204,-0.49030375,-0.49269837,-6.448015,0.2039774,0.27348366,-0.3299766,-0.3314411,-1.2932659
1205,3.0668483,3.775992,28.510193,-0.4594334,0.091324024,0.7375287,0.73703843,-1.4557952
1206,-1.2201011,-1.0459851,-9.877925,0.18884933,0.43568113,-1.0237803,-1.0188019,-1.6822753
1207,-1.9145942,3.5714436,22.113987,0.84869397,0.9784369,-1.2955518,-1.2968347,-1.885458
1208,-3.4295201,-2.732671,-18.436152,1.6121488,1.6076313,-1.7854912,-1.7848817,-1.7549841
1209,-0.13577178,-0.013183275,-3.832734,0.034309175,0.06398692,-0.40044895,-0.39659727,-1.2052525
1210,-0.25342822,1.5762584,6.7720675,-0.5582115,-0.5070651,-1.2055851,-1.2007616,-1.335632
1211,0.09776549,-0.2847967,-3.038008,-0.3818327,-0.41010022,-0.011242531,-0.012338279,-1.3206306
1212,1.0432353,1.1805747,5.540659,-0.657454,-0.6498559,0.4523754,0.4522382,-1.3292308
1213,-2.0865731,-1.0996372,-9.813865,1.107723,1.3286136,-0.45687613,-0.45807597,9.612286
1214,-1.9473524,-2.36046,-9.395443,0.7326788,1.079461,-0.18089572,-0.18052387,9.651205
1215,-2.0190933,0.29531598,1.022463,0.3328459,0.4249664,-1.0867742,-1.0858525,9.504025
1216,-1.579511,0.322142,1.6836681,0.23121366,0.2370307,-1.3360449,-1.3370163,-1.59501
1217,-0.9902027,0.33220175,1.9137709,-0.16026337,-0.16861184,-1.4336636,-1.4346372,-1.4736166
1218,-2.1766214,-2.6723125,-18.68269,0.50639033,0.41858146,-0.7931047,-0.7945269,-1.7648474
1219,-0.8542497,2.2670283,21.893448,0.92428476,1.08709,-1.0516235,-1.0519384,-1.563386
1220,-3.3142004,-2.0050154,-15.215248,1.1627475,0.9923757,-1.1022384,-1.1030587,-1.1033697
1221,-4.7423863,-3.0545833,-21.058167,1.181316,1.0027469,-2.3804953,-2.3815305,0.7703152
1222,-3.7153988,-2.038548,-14.91918,1.223909,1.0998186,-1.6721445,-1.6734989,-1.4704754
1223,-1.548655,-2.4074056,-14.632474,0.18937849,0.2276427,0.3847529,0.3832366,-1.3158859
1224,0.4684463,1.1906344,10.700141,-0.4833823,-0.47651824,-0.24540706,-0.24702823,-1.119318
1225,-3.0950508,-2.5650084,-11.489562,0.91825324,0.62115353,-0.88793975,-0.8880789,-1.2581143
1226,-1.3934085,-1.5288534,-7.8292418,0.6774535,0.6136929,-0.668343,-0.667292,-1.681254
1227,-0.74331,-1.5154405,-10.63589,-0.0630708,-0.058787607,-0.29284862,-0.28950357,-1.8209574
1228,-2.9681067,-0.91520816,20.933735,2.073565,2.3431015,-1.3237586,-1.3238817,-0.43855253
1229,-2.8604412,-3.594457,-21.544697,0.6893546,0.42240086,-0.111387074,-0.11081139,-0.81298745
1230,-0.80564654,-2.2632158,-16.043163,-0.16088717,-0.16096404,0.955478,0.9552099,-0.88140774
1231,-0.016463747,1.5661987,10.835997,-0.16728142,-0.081801675,-0.22402713,-0.2240618,-1.8832655
1232,-0.24322519,-0.5564102,-7.4038277,0.2111619,0.27161345,-0.47001016,-0.4712783,-1.372767
1233,-3.3098664,-3.2557783,-22.36783,1.495245,1.3684561,-0.39883086,-0.39528754,-1.6242194
1234,-2.2357912,-1.8474123,-11.511191,1.1212623,1.2805544,-0.81538445,-0.81657493,-1.0932411
1235,-2.9356246,0.4696851,2.842233,1.0052376,1.0711884,-1.8242823,-1.8245021,-1.8592277
1236,1.3872799,3.6988673,27.511219,0.5387866,0.6543261,-0.36909026,-0.36407262,-1.695057
1237,-4.0297217,-3.1216483,-12.7853775,0.37368247,0.12544672,-1.6143351,-1.6157899,-1.579207
1238,-1.7876551,-2.0921998,-14.559528,1.0454478,1.1823673,-0.48286143,-0.48288652,-1.5763786
1239,-1.8197534,-2.853388,-17.583609,0.0680445,-0.13865206,-0.3809201,-0.3822571,-1.3033226
1240,-2.2207623,-3.1585343,-21.543385,-0.022774145,-0.23253646,-0.25819552,-0.2570841,-0.8255997
1241,0.01716797,-0.066835314,-0.19429898,0.18175378,0.20776999,0.3387428,0.3373173,-1.4735886
1242,-3.2731647,-2.1123195,-16.25982,0.7395139,0.70381504,-2.0568912,-2.0582325,5.9398956
1243,-2.285444,-1.1029904,-9.227134,0.5187189,0.43597507,-1.1727712,-1.1727406,-1.2840416
1244,-4.339226,-5.4420996,-25.702759,1.1388513,1.0488306,-0.020753013,-0.019348321,-1.3111117
1245,-3.4529285,-2.3369873,-2.5255287,-1.8933185,-1.8242768,-2.1271293,-2.1280978,-1.9315326
1246,-1.7489972,-1.5053806,-13.131325,0.50109184,0.43452352,-0.7466766,-0.747808,-1.2855552
1247,1.4222924,3.4741995,22.296898,-0.55211645,-0.51342976,0.66265684,0.6610013,-1.062577
1248,-2.1409926,-1.9848958,-13.814823,0.18677656,0.018509027,-0.9343017,-0.9358548,-1.4490899
1249,5.9337664,5.9053073,39.98945,-1.508482,-1.4983433,0.6101162,0.6094875,-1.2486625
1250,-4.1304255,-4.4495363,-27.8809,1.4301596,1.3544301,-1.3848556,-1.3858541,-0.53343296
1251,-4.7406564,-5.210725,-32.371105,0.89067525,0.5636462,-1.655426,-1.6537893,-1.8910171
1252,0.17114946,-0.29820973,-3.2094073,1.07631,1.3320339,1.072914,1.0724674,-1.2020526
1253,-2.799769,-5.3783875,-32.069576,0.4931076,0.22439986,1.2489864,1.2498602,0.3716724
1254,-2.347795,-1.589212,-11.580373,0.6519889,0.60700804,-1.3661984,-1.3657775,-1.6420193
1255,-2.1320782,-2.5113564,-15.104056,1.3664286,1.5671802,-0.44647998,-0.44720972,-1.8507282
1256,-3.821972,-4.771449,-30.47209,2.7638717,2.7269988,-0.45713574,-0.45824674,9.553378
1257,-1.6082257,-1.4483753,-12.001705,-0.91997486,-0.98168594,-0.29792112,-0.29957753,0.6697384
1258,-1.5553272,-2.333634,-13.713661,1.2825239,1.17503,0.5702718,0.5733441,-1.800566
1259,8.889406,6.2037463,39.690693,-1.5866508,-1.4850767,2.3824954,2.383196,-1.0783728
1260,-2.8526917,-2.8433285,-21.590454,0.083661705,-0.10963115,-0.9845722,-0.98538595,-1.2759916
1261,0.2983231,1.385123,6.5795236,-0.2458426,-0.23313707,-0.17192139,-0.17317,-1.4159511
1262,1.0875046,-1.6730433,-14.5450535,-0.6299865,-0.763371,1.7134656,1.7123849,0.9784688
1263,1.6731157,0.36573428,-1.730709,-0.57113343,-0.5204784,1.7848564,1.7861465,-1.3931965
1264,-3.4935193,-3.6950545,-25.37128,0.25760633,0.13358688,-1.2232567,-1.2232863,3.3999743
1265,0.6883949,0.74129856,5.6327577,0.23496535,0.20906366,0.8638299,0.862652,-1.2333231
1266,-0.56407934,-0.9621537,-9.272316,0.0007294799,-0.058535036,-0.3606826,-0.3606909,-0.9006902
1267,-0.20222467,-0.54970366,-7.697246,-0.7186752,-0.8593181,0.47014704,0.46964005,-1.0513902
1268,-1.5125517,-1.0426317,-5.4226036,0.19131531,0.14696641,-0.52362823,-0.5250203,-1.1278403
1269,-2.8236926,0.6876465,2.7697732,0.7797654,0.7769653,-2.277302,-2.2761397,-1.8437665
1270,-2.5141635,-0.73748577,-4.840295,0.68729836,0.5051368,-1.700659,-1.6984347,-1.9681649
1271,-1.5997913,-2.1626182,-15.639573,-0.50387365,-0.60719013,-0.7661461,-0.7669906,0.8536676
1272,-0.2347205,0.19471839,2.990991,0.107865356,0.032405715,-0.32636377,-0.32657602,-1.3077978
1273,-1.3388278,0.86201566,3.5448565,0.096328884,0.022795975,-1.0509431,-1.0514102,-1.5278711
1274,-3.066739,-2.839975,-20.123814,0.15928493,0.098409556,-1.217186,-1.2155553,1.773844
1275,-0.8315016,-0.19761217,-2.8685462,-0.14203408,-0.14640135,-0.42521036,-0.42668912,-1.4488181
1276,-2.594461,-1.6898096,-11.202953,0.79181963,0.5765273,-0.43029475,-0.42820692,-1.4157271
1277,1.771539,1.1235693,7.3112097,0.24279842,0.54633,0.83841807,0.8378652,-1.9185752
1278,-2.9301329,-0.8414366,-4.6513033,0.90403736,0.83053154,-1.0710398,-1.0716537,6.7462883
1279,-4.235304,-4.114211,-26.100893,1.5852358,1.4746143,-1.3765346,-1.3769587,-1.3934959
1280,-3.642044,-3.755413,-24.538792,0.83336323,0.7164812,-0.94013655,-0.94098115,-0.79000735
1281,-1.1632531,-2.6153073,-18.088017,0.41380763,0.4227301,0.3182293,0.3232022,-0.9701648
1282,-4.4480605,-5.7103596,-34.12458,0.71784544,0.5102634,-1.1589936,-1.1589082,0.2152347
1283,-1.5668246,-0.8380834,-6.555302,0.058850136,-0.035213523,-1.1886482,-1.1856658,-0.5392142
1284,-1.7240403,0.21148464,1.9686586,-0.036626037,-0.2568352,-1.1087599,-1.1095965,-1.1863652
1285,-2.6145656,-2.3135145,-16.961933,0.13007247,0.13670345,-0.29375803,-0.2938314,8.1461935
1286,-4.8105536,-4.231575,-25.329098,1.9790188,1.7942456,-1.8779173,-1.8787453,9.248763
1287,-0.98536366,-0.8246704,-7.413413,0.010060419,-0.09589156,-0.79267037,-0.7938856,-1.2467922
1288,-2.3396533,-2.2196236,-16.474789,0.47584003,0.369097,-1.1380396,-1.1379782,0.609535
1289,-5.096933,-5.68018,-32.62609,3.1748867,2.9520571,-1.0910363,-1.0915494,-1.0895301
1290,-3.5191283,-3.8694239,-24.146479,0.7366585,0.43719584,-0.9831945,-0.98429966,-0.6125572
1291,-0.090818,1.8176926,9.380402,-0.22082396,-0.19396146,-0.91464674,-0.9160886,-1.3472003
1292,-1.049607,-0.3753345,-2.3579645,1.0465266,1.4258529,2.3179672,2.3193128,-1.743429
1293,-0.59789354,1.5058401,6.312149,-0.22823903,-0.20125669,-1.3905859,-1.388676,9.623808
1294,-3.9536757,-4.7245035,-29.155296,1.1305742,0.97620136,-0.45981422,-0.4594462,-1.7899371
1295,-4.1179485,-4.392531,-21.349428,3.0130978,2.7574515,-1.4310644,-1.4324441,-1.6084526
1296,-4.2875133,-4.352292,-18.7418,1.6651145,1.6747454,-1.3547565,-1.3546981,9.056094
1297,-1.1700108,-1.4886143,-10.924889,0.48661932,0.6155188,-0.3488092,-0.34995413,-1.1566267
1298,-2.7174392,-3.61793,-23.381788,0.85384697,0.5988205,0.20764504,0.20623073,0.45462894
1299,-1.9428445,-2.038548,-14.737411,0.26301217,0.076650076,-0.548522,-0.5498014,-1.1072412
1300,-2.8304646,-4.1343307,-26.848812,1.2792035,1.1548415,1.2889472,1.2918141,-1.2268986
1301,-1.5088217,-1.5389131,-13.039627,0.11395724,0.00064185093,-0.53334177,-0.53377664,-0.979728
1302,-4.241692,-4.338879,-28.767376,0.011911488,-0.16993709,-0.9753383,-0.9764131,9.138659
1303,-0.44802314,2.049067,18.05874,0.5112568,0.686435,-0.731907,-0.73333263,-1.6484251
1304,0.81926787,4.0476055,24.799381,-0.62760884,-0.6231999,-0.17754306,-0.17797004,-1.3645976
1305,-0.9032509,-1.4081364,-12.249347,-0.17290005,-0.13064194,-0.7764218,-0.7777822,2.1821094
1306,-2.0356903,-0.33174226,-0.27314287,0.38544953,0.49839553,-0.85032374,-0.85185754,-1.9691145
1307,-2.3028827,-2.903687,-20.036606,0.86261445,0.7536513,-0.7202587,-0.72010654,-1.2583402
1308,1.2726512,4.0408993,31.793032,0.62049407,1.1160072,0.40062428,0.39963633,-1.7550681
1309,0.87019145,1.0699173,6.3652163,-0.92034775,-1.0385255,0.56671214,0.5706014,-0.89724255
1310,-0.78809613,0.023702502,-4.6601195,-0.53160226,-0.5659676,0.54985785,0.5493519,9.546065
1311,-1.1892388,0.76477134,1.5212629,0.38580084,0.5009325,-1.2071936,-1.2040936,-1.6784132
1312,-3.9005363,-4.5803137,-28.464993,0.64627755,0.38180977,-1.2231752,-1.2171845,0.65344006
1313,-0.382612,-0.5061114,-8.661923,-0.6028506,-0.69932306,0.10309308,0.102194704,0.4154297
1314,-3.2851374,-2.8768609,-18.087215,0.6179099,0.3950878,-1.1110831,-1.1119603,-0.8729477
1315,-1.6607399,-2.5549488,-18.925747,0.16856697,0.1408611,-0.84193075,-0.8417101,0.3330324
1316,-2.2517433,-2.8265622,-17.916653,1.3614395,1.6347798,0.5597512,0.5602622,-1.678014
1317,1.9290502,2.4112182,12.592104,-0.6409659,-0.58374685,-0.024384482,-0.02470934,-0.060138598
1318,-0.5783889,-0.09366134,-2.4165058,-0.25708434,-0.21708901,-0.92300856,-0.9213608,-0.6465534
1319,-4.5066967,-4.234928,-25.122091,1.4442548,1.1654863,-1.5198405,-1.5210819,-0.7270496
1320,0.9288385,0.9123144,6.9202065,0.3044459,0.61564356,0.34672964,0.34531868,-1.365823
1321,-1.5431503,-0.8213171,-10.232619,-0.54643935,-0.65475625,-0.8506777,-0.85079044,0.5456329
1322,-1.220368,-0.78443134,-8.506526,-0.4379168,-0.5356184,-0.5743749,-0.57485515,-1.0576508
1323,-3.0879169,-1.9379501,-15.987588,0.43116727,0.32262385,-1.6893212,-1.6877209,-0.78372204
