cell,time_hour,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
156,18,-2.4088438,0.38700244,-1.65758,-0.20867099,0.53986055,-1.3129869,5.8408766,-1.6069425,1.5366054,2.07464,-3.5270436,-2.7394185,2.7835474,-0.51173073,1.8958262,-1.1691908,1.1374301,-0.74826616,-0.68896645,-2.2011955,-0.15296586,-2.11948,-0.9721713,-4.276056,0.28482163,-0.088878654,-1.2368267,3.9635324,0.78625757,-0.8563826,0.22064593,-1.1137205,2.7976687,-1.292704,4.642028,-1.1335465,1.3171349,-0.97183496,1.465701,-0.79220587,-1.4519126,-2.439454,0.007111126,1.638592,-2.060033,-1.6854218,-1.5627799,4.7448325,-1.476283,-0.005280611,1.7304639,-0.67526525,-2.7238727,3.9606605,0.1988295,-1.7092158,-0.1585529,-1.8881391,5.093006,-2.3405697,1.3761452,-3.0720713,2.3276227,3.4891813,-2.987867,1.8811529,0.8988614,-1.8358185,2.9447954,3.6753955,-4.296973,2.1434085,1.440385,2.1581256,0.05351573,1.2763362,-0.9009978,0.5750006,4.7173047,0.07619047,-1.8562851,2.7234166,5.964028,4.059987,0.91365814,0.49394056,1.5921708,-0.33748674,-3.2329292,0.44928133,-3.570903,5.103338,2.5298836,-3.6203918,-1.9594626,-1.4575554,-0.25777015,-3.4007478,-0.22553937,-3.728913,-3.3734076,2.6531396,-2.8049965,7.5010824,0.53547466,-4.2596817,-0.5493731,-1.226729,2.1344101,1.6341008,1.4944628,4.7029433,-0.7863598,-3.6811504,3.8242855,-7.0582924,-3.7550719,3.78988,5.091075,-2.7447722,7.40139,0.5130515,3.3457005,3.5756965,-6.650438,1.9999357,-1.007541,-7.2017694,-3.6901565,-1.6755078,-0.7349873,1.7532853,0.22132395,-0.71711135,-3.7557814,3.8845398,1.5623419,-4.6870112,3.7290168,-0.04367402,6.921384,1.152025,0.11906515,-2.383606,-3.2448525,-2.1775627,-7.358454,4.0484867,0.1894538,-1.7720915,0.42249027,-1.9392492,1.432477,4.8555326,-0.12914468,-1.6908679,0.16072261,3.3227358,6.644568,-4.4885163,-6.297764,0.7225965,-5.443147,4.051252,3.0254028,-1.9233239,4.4961452,-1.2755301,-1.7053173,-1.9558539,-1.089198,4.6607685,2.3617077,-1.8634832,8.468591,6.692922,4.8329573,-4.512656,-2.9610114,-0.509039,-0.022493476,3.3210242,3.5176172,-5.871307,4.56201,-8.485773,12.721469,2.1114528,-6.5429296,-4.4118237,7.237803,-1.5774683,-6.725885,-2.8022652,-4.0103936,7.7645154,3.0740974,-2.0822585,-2.646281,1.0190845
157,18,-2.5237756,8.888777,0.05735243,-4.339669,-2.1512647,-1.1297632,6.5984974,-1.2001355,-1.243718,-2.4637775,-4.161525,2.9540298,0.50571805,0.19530018,-0.04378297,1.3727324,-3.8190773,-2.2390256,-3.2697017,-0.28163552,3.3722734,-1.4683667,0.58529466,-1.4509302,-2.1727824,4.5822673,-1.2134982,-0.92782044,-1.0500017,2.0976481,-0.9782935,3.444449,3.6204865,-0.12835172,-0.26282725,-0.4226635,-4.8370543,-3.1324153,-4.386382,1.1579515,-0.5952213,-0.3362524,-0.43197083,-7.5997086,5.0174823,7.530202,-1.1152738,0.5518938,-2.9874074,-3.4367182,1.4276814,-7.6537633,3.1365652,-3.9791822,-4.1945105,0.24622132,0.07083122,4.701555,1.0995443,1.8136692,-6.485006,-1.2424701,4.813623,-4.347297,-6.6488924,-12.0962305,-0.20601258,4.0979133,-2.2875407,2.2230031,6.876302,2.148357,-0.08353702,2.5886374,-4.1192393,-3.6369321,0.09963727,-1.844086,8.652416,0.048033018,-0.34210664,-3.0447881,-9.561582,14.69428,0.54769915,3.449729,-9.358336,-1.8269209,1.6249317,-4.613649,3.1680677,3.3022494,6.366618,-0.5032647,4.750486,1.1735482,5.7790956,-5.1005654,6.8479133,-10.940606,7.9301047,-2.159393,-4.3490043,-5.933432,-5.7221065,-1.4150579,0.8989481,-0.5725508,4.0256,3.9563427,0.733728,4.124321,2.988587,-6.902123,-9.561894,4.5919414,4.1639886,-7.865718,-3.7299285,2.988046,-3.1736012,-7.789493,15.580281,-3.378768,-0.807602,-9.053234,3.739996,-5.0886283,1.9494355,-6.096982,5.449082,1.0188583,-1.5643702,17.039978,5.6009364,8.118422,3.9622838,-1.9005768,4.04274,-0.703598,3.1284041,-3.6926718,0.070445836,1.9882655,-1.8094122,-4.5249076,0.7526811,0.31201404,-7.1145024,1.7338744,6.140753,1.047679,2.1882243,8.4153,-6.0432205,-3.7961729,5.5043426,-1.7123368,-0.77437866,1.8854258,-2.3993409,-2.8386078,1.450796,1.432219,4.033513,-5.335467,3.4542654,1.1289065,0.04124158,-3.1283445,2.7264376,4.5105233,6.9790792,7.8192496,1.0849358,-5.8979297,-5.2988076,-5.6166515,3.7275646,-6.6455445,0.8202838,-1.1965109,-4.7245307,6.8546724,4.0064025,2.0399797,-1.7691388,-3.8814003,4.4946036,-0.90418655,0.13986316,-4.976689,3.4964876,-1.0061032,-1.3096001,0.19741863,-2.6671948,-1.8645222,0.6554612,3.0971189
158,24,0.090564355,-7.02802,-1.4331462,-2.1200364,0.1419942,0.5480742,-1.2011952,0.39215562,-0.23461111,-0.9976487,-2.0660748,-2.9790487,0.26571152,3.9472504,-1.6313814,-1.8771214,0.7520675,0.75853246,-2.5107298,1.3588766,0.91976106,0.7712132,-0.11533624,10.110234,-1.0115997,1.1669317,1.5923692,-7.3597903,3.8028936,3.1420808,2.3902621,-4.780101,4.7477083,-0.025078291,-1.6787106,5.5332727,1.6934158,6.027035,0.7633666,-0.90998805,2.339114,0.9878603,-6.1090927,0.95849574,2.813671,-0.087002985,5.971837,7.770917,1.2605155,-0.89663184,1.8716047,-4.5890656,-0.7423696,-8.622237,-1.5062904,-3.6183052,2.237703,1.5749173,-0.3012548,6.192299,1.4005374,-0.12674448,-1.3459924,-2.16504,-4.164511,1.5970187,0.05129049,0.10406422,0.73243046,-1.0362021,-5.3840904,0.019041589,2.2575188,2.2624052,-1.1904423,-1.9311134,-8.360789,3.260437,1.016444,-4.454906,-2.0277877,-0.8705982,-7.7248445,-16.005554,-2.6209824,7.50627,-6.6940446,3.3143475,2.5099425,6.5739517,-4.577902,1.7530478,-2.5735295,-3.6661077,-4.4678235,4.477401,-1.7780725,0.12992303,3.362261,-7.458492,-5.348243,-8.017496,0.7863682,6.003725,-12.794479,0.6800314,7.2255464,1.2907068,-0.5129449,-5.7770977,5.328104,2.316159,13.080225,2.0034928,-2.7185872,4.2511864,5.0552006,1.3783524,13.942789,-6.0948663,-7.3749537,-0.7767714,-7.5266476,-3.3960826,-5.4686933,4.2209883,-5.1112494,-7.6749873,-2.5075336,2.7731636,-0.44785896,0.9058655,10.326009,0.014748395,4.9127393,2.604585,-4.876461,-4.6521673,-1.6857258,-6.6773334,-10.065344,0.7449117,-6.2069283,5.314619,3.5512724,-4.945827,-1.9067919,1.4601313,-7.0428624,-5.5591164,-7.292879,5.8014526,3.2053394,-3.5346842,8.290174,1.6119654,1.9493014,0.8042709,6.465569,8.979117,2.0949821,0.6612303,9.151944,6.601747,1.3618525,-6.6831164,3.1385949,1.7915727,-2.7256603,-7.649979,-1.6508235,3.6174784,5.7886567,0.40970972,6.2414,2.609232,-0.6055621,-3.744849,-3.3524437,0.9124248,8.233633,2.8741455,0.60444194,0.9769263,-1.7536608,2.5960102,5.4725657,-3.7710552,3.4072478,4.457759,0.7442956,-0.6149064,0.009462518,-5.4047728,-0.7561272,0.90596765,3.4580388,0.7247078,-2.3853333,0.66437876
159,24,-1.510715,5.5247655,0.9033397,-4.331697,-1.4585981,-2.376242,3.4084074,2.3030307,-6.04818,-1.6103132,-3.9950128,2.2053146,-0.036234744,-3.8850815,-3.6289792,-2.2921727,-3.631157,-6.4817376,-1.232877,-4.563618,4.775976,1.4737263,2.9489,-0.7916639,-4.0214295,0.87497956,0.79881823,3.4480784,-6.364307,5.705707,-11.450357,0.02914069,0.15807807,4.137519,-3.2888572,5.3484325,1.5771306,6.655222,0.950367,-6.089093,4.624507,-10.092046,-4.340025,-1.6955199,-11.707928,-1.5132295,7.0859046,1.3252598,-14.166188,-7.748277,-9.216759,1.0427843,-4.9708858,-0.4992031,-3.1077182,0.79377455,1.9364803,-6.4579926,5.8859863,3.5598416,-2.7496657,1.9295564,3.0477982,0.6573355,11.821308,3.5949118,-5.6193852,-3.406858,5.1545515,-5.1165814,17.221518,-14.881316,7.8838143,-3.786659,13.330162,-13.050929,-8.456776,-1.8520606,-2.0396612,3.2488453,14.476008,8.337083,8.531463,14.214597,-12.712009,-4.929593,-4.581084,-3.2842844,7.3570576,-4.4263477,-4.2488885,2.5337346,-12.197182,-5.8792357,6.7059746,-4.7690496,-7.650822,0.9604933,1.0522294,2.8418922,0.4012664,-9.547843,1.2421283,-0.641634,-7.092122,-5.452339,0.12949912,-1.3110311,-2.2954512,4.326014,4.1504126,-5.273396,5.918766,0.8425423,8.423092,-4.3775344,-2.1723254,-1.3329556,0.33599192,0.38442618,1.6986021,-4.747355,-0.2835902,-5.7086606,5.0783587,6.149403,-2.579394,-5.452114,1.0699023,2.1894011,4.7378163,0.5126096,3.0868185,-1.9093332,2.36355,2.966335,-0.003680892,-4.902029,-7.98966,0.22684522,7.261125,-2.4016268,-0.92927265,-1.2458993,4.843541,-0.32562456,-0.9822603,-8.035372,-2.4331284,3.8856764,1.6265324,-0.83657634,1.6010586,-3.5726647,0.50455457,-2.1912434,-2.3816001,-4.0683966,-2.534414,-1.7309812,-1.9854362,2.0974474,3.9459674,-0.11679997,-3.4133239,-2.6021378,-0.12048688,-4.5111537,-5.929902,0.40051645,0.7723623,1.0029262,1.9893777,1.359798,-2.8550692,0.032340042,2.6976976,-2.2496989,-0.43398434,-2.4396353,-0.18398644,0.18906313,1.7356344,0.72364223,2.4648514,-0.89973044,-0.90807635,2.6817074,-1.7126275,1.2427804,1.8836986,-0.1688337,1.6922916,-0.5118308,0.25578502,-3.7108972,-0.54468817,2.9666975,0.7651869,-0.65417415
160,24,-4.317101,1.5201049,-1.1272728,-0.93100274,1.6330701,1.7366251,-2.3139632,-0.619731,2.873413,3.5312948,1.8323319,2.6303997,-1.1904685,0.4881254,0.9602513,4.6527557,-0.53840697,1.8271772,-3.5985765,-2.284777,-0.18905477,-1.4077318,-0.21542113,0.6843049,1.8754752,2.293817,-2.877937,0.7226522,-1.6320083,-1.534973,-2.7198498,-0.586688,-0.2771824,1.4327338,3.940354,1.8148644,-1.0668105,0.31336164,-1.9235743,0.7427803,-2.3243847,-2.2473762,1.5020474,-0.30378133,-1.6143467,-0.23354776,-0.5924868,1.9940977,1.8020974,-1.4407986,-0.688883,3.6905878,-1.0949724,-3.7966099,-1.0106112,0.20697512,-3.1270576,4.9680004,1.1056782,1.7707977,-1.8755842,-3.299868,0.2401944,0.38632262,1.1166055,-0.49889466,1.5507226,5.2015686,0.24542643,-1.8151308,1.1307437,1.737147,3.7426028,4.5937934,-1.0819108,-2.0110197,2.0583992,-3.5825353,0.2128734,0.8501976,-5.0589113,3.4549897,5.60494,-0.21887736,-5.236491,-3.0438902,-0.19320028,-2.9371042,0.8801362,1.5290847,0.116874166,-0.55426544,0.49661162,0.17259912,-0.7827623,-0.65234816,-0.5766441,-2.924548,-0.308614,8.060122,-0.91347,0.9774516,-3.2803566,-3.3260343,-4.035802,5.271041,-1.6515344,1.5886202,1.7695396,8.968701,5.385154,8.890487,2.6825254,12.515777,-3.752298,-5.039395,3.9628093,1.3394133,-0.5607425,-1.4811755,-8.870191,-1.423035,-2.743889,-4.8120403,0.09225407,1.1239985,6.970575,-0.29664016,5.5370054,-1.215716,-0.9912359,3.6543927,-5.103297,0.80863136,0.5984991,4.156027,-0.9240162,2.3054147,1.0620557,-1.5655329,-0.073238045,6.9034867,1.409005,0.060692478,-4.53064,-0.91437167,-3.9388375,1.3464767,4.443701,-0.65159017,6.5467963,2.9784572,-1.661483,-11.270638,1.2053121,-4.8641396,-9.669914,3.0054188,3.1789677,3.0716596,-9.097209,-4.9256,0.1908025,-8.318159,5.2826724,4.4553905,0.28523073,0.9780883,6.0584803,-2.1189613,0.68145525,-5.334355,-1.4358162,0.18685421,-1.7736614,0.6779077,-5.1706834,-7.2361183,-2.7012734,-4.4945602,6.03889,1.2694468,1.4307578,-0.9686379,10.172714,2.3746545,3.098184,4.2015166,2.1900184,5.9293995,-2.6745343,11.292799,-7.2568703,-2.98452,-3.385975,3.3891602,-2.9235287,7.796562,4.3360195,1.963251
161,24,3.9443295,-18.188522,-2.847024,1.5125005,0.7491617,0.719177,4.7323184,-4.127503,3.7286298,-5.5668154,-3.1885107,-2.2194371,0.36549804,-1.0262438,-2.3245533,-8.574282,2.0567307,0.8237425,1.7437301,-1.1657465,0.9707781,0.5568068,-2.2182522,0.54850453,-5.2588696,-1.834423,1.5513989,-1.5026482,2.247056,7.7759933,-3.4730582,-1.5192152,-3.0274663,-0.44357672,-8.906419,-5.9172645,-10.238604,-0.11459912,3.421723,7.1297727,2.5877562,0.27503356,-1.7701939,5.3353457,-3.3516967,-1.8446966,6.275502,1.3695706,9.259751,-3.935966,-1.1802268,-0.600158,-6.948217,6.0437684,13.44074,-4.615135,2.979757,3.6078897,4.8225355,-3.1955078,0.8257434,-4.47616,4.443677,-0.1953289,-3.4845252,-11.283907,-2.475705,-2.0534286,-5.1997523,10.785864,0.19216503,-13.729685,2.7598145,2.0218453,-6.3389583,-9.0043545,4.4986377,0.13972531,-3.1773283,4.953598,-6.839626,-7.0338993,0.09161218,-9.802315,-5.1666884,7.263561,-14.876987,-6.1659937,-5.892643,-5.0250416,-6.4332004,5.494536,-10.54054,5.143133,7.1843534,-9.507399,1.2962437,-12.108728,1.6450841,4.127954,-3.1446521,-12.675347,10.730776,5.5322046,1.9184425,-10.386731,2.85747,10.737688,-4.339596,-4.648605,-7.855438,-2.0008857,1.5733073,-0.7500426,-6.2303796,4.486575,-0.51532245,4.744444,-0.49165934,9.831368,-4.977656,2.7911747,8.693665,4.338305,-2.886317,3.446197,1.570358,-1.3125887,4.872293,-0.8423372,-4.4671173,0.80768293,-6.3167973,-8.279132,0.80682427,2.654924,-3.8039489,-2.3793998,-0.16155419,-4.075072,2.9093575,2.7456424,-3.6884537,-2.5669956,-6.4928265,4.0858126,-0.40382943,1.0006196,1.3045664,-1.4627132,0.8459068,-4.068708,2.694847,2.4747014,0.46269777,-1.6997696,-3.2792816,0.64187825,-3.5556533,2.621088,1.9253737,1.1343666,2.3956215,-4.687653,-0.21641897,2.357211,1.7984918,-4.335009,5.9413114,3.8708687,-0.016151588,-4.2230015,-4.2769074,5.2069664,0.2737961,2.3505259,2.275866,1.0544685,0.6550918,2.5290964,-0.7248014,-1.8748697,3.183121,-0.042859502,-0.61050224,1.000106,-0.98422796,1.116586,2.1168401,-1.6037896,-2.8202636,-5.3539667,1.6241294,-2.7401671,-0.03723065,1.8675814,1.1752793,0.9356034,-1.8745703,-4.326071
162,24,2.6941874,-13.408751,-4.2840934,2.8113403,1.5193981,4.491155,8.628055,-5.412823,5.3822513,0.10920794,-2.1853614,2.4940543,0.3426101,2.733196,9.780454,2.3822877,1.2196736,-8.22091,-1.6745211,0.092640914,4.765862,-0.89861184,0.8740306,-8.027817,-9.248291,0.19701989,2.9576833,18.629427,16.059332,-6.0400257,7.184552,6.908704,-10.540786,-19.69262,7.422882,-10.572283,2.8694766,3.6797707,-8.929479,12.307109,10.228569,13.833303,-9.935597,-2.6595495,12.485914,9.430269,9.980248,-1.9484966,-0.8717549,-16.343092,-3.9751084,-4.017899,2.4611135,-4.591412,-3.8565724,23.798542,0.5940445,-9.02568,-2.7647479,14.231432,-0.084853955,10.771222,-6.85509,-0.63427687,-10.325641,6.3210487,-0.27741188,8.4847,1.3606985,-11.545062,-0.50127214,-3.2441926,2.9204288,-7.629271,-1.6549592,-3.5371838,7.9970045,7.14245,1.7496688,-3.3536732,0.060818892,-1.7001157,-6.0623946,-1.9186785,1.2152348,-0.6357232,-3.574614,-8.038285,1.5399251,-1.034499,-0.94311,5.098352,6.085606,-7.4568663,-0.047237944,-5.1030107,-3.830021,1.659083,1.6643887,0.53860366,-0.24319944,-5.08062,1.9484184,0.8245418,2.7148407,3.4171867,5.40541,-1.8354737,1.288217,-1.33526,-2.1661844,0.54900515,-2.466647,0.57288504,6.582297,-1.970047,0.8583075,-3.4977794,0.73360085,2.037257,1.4438344,0.12470783,3.661149,-1.1811792,5.3619213,2.9971652,1.8904964,-1.1538062,4.4486694,1.6242797,-2.477834,-1.9874017,1.1785499,-3.6030908,1.0083772,1.2319603,0.42586684,-3.5801814,-1.0315124,-2.14329,2.1363065,3.2152312,2.912943,-1.0261431,0.59541136,0.16993728,-4.9866543,-0.9215324,5.938933,4.0976906,-0.46922877,-1.3811445,-1.3713697,2.1616035,-0.14216083,3.3534188,-1.5258311,0.9122325,-0.90225714,1.5839385,3.828595,-3.9108887,-1.8989971,-4.949501,-0.19652697,-0.9572014,-1.3946718,1.7198741,1.1307845,0.24845687,0.011479266,1.3691849,-0.2327005,-3.1285024,0.91697675,1.2245569,-0.64325106,-2.1324391,-1.9609036,-1.3494654,-0.5138599,1.762674,0.8488803,-3.2188642,1.3084501,1.1323746,-1.4953849,-1.8098187,-1.8676983,-0.000198671,-0.43110564,0.043970343,-0.21158016,-1.9006226,0.6014071,0.60766923,1.2514782,-0.10506499,0.17101504,-2.7827482
163,24,4.181287,-15.821755,-1.7064966,4.317347,4.761925,8.342888,-3.3651667,-2.2588668,8.09319,-0.39334568,-3.2003107,-1.2870009,3.2021039,-0.9776691,5.3354774,0.28638136,-4.668685,3.0916352,-5.839433,-0.3694113,-7.9657063,-2.255723,-2.5913484,-0.5423185,-6.4669437,-14.275566,1.9706709,4.0604935,-2.1060443,-5.7397156,-11.563913,-1.0883036,-0.73326993,-10.554322,-4.5547214,10.1041155,-10.500064,0.13749546,1.4719946,-7.7769895,20.749578,6.227444,0.076569594,11.06076,0.6806452,13.646888,-8.658456,-9.684231,1.0605565,3.538761,2.938264,-7.0011086,10.756168,10.417675,-19.072227,-15.352408,-2.6680882,-5.1152906,1.1742616,-8.901951,16.040344,16.514072,-15.838139,-6.596636,13.39541,-10.712745,-1.8023454,7.8238654,6.520548,3.8727179,0.48937443,-1.0518601,-0.18578719,10.26586,-4.459179,4.839944,2.7823699,7.361058,-5.4236035,2.9862285,1.7919229,4.096042,-0.23406221,-2.0365381,-10.660547,0.8143784,4.8874683,4.776882,-0.4734734,-0.6256515,2.0479693,-4.170009,1.9835168,-0.14624016,-5.2018595,0.11776481,-3.8530169,-4.125521,6.089512,-3.7966034,1.0349636,5.0250573,4.779505,-0.083290696,-4.532822,-0.037010677,-1.4926168,-5.6904726,-0.3590598,-0.9193083,2.9222815,-9.998428,0.9521757,2.595109,-1.969926,1.8250831,2.078396,-2.886061,-1.5995653,2.4710357,-1.5270112,-1.7223191,0.8483445,0.48918155,-2.5116582,2.1541502,-0.53535336,-2.92042,0.058586653,-3.561855,-2.6999817,3.6894505,-3.4967008,2.5939496,2.7913258,2.40695,1.4427867,0.8566887,-6.044914,0.514769,2.3701339,2.6494718,1.6006404,0.9143075,-3.7200625,3.593244,-1.4550225,-1.1942577,-1.377124,0.87295854,0.06366642,1.7812616,-2.4685588,0.1307859,-0.60848695,-2.2498639,-1.2562087,-2.0046983,0.8469112,-2.4340448,-0.8757435,-0.7111495,2.641722,-1.0203674,-0.9234982,1.2475426,2.765229,1.3463998,-0.85024434,2.048751,0.003273652,-3.574633,2.8410876,2.618574,3.2848976,2.5775452,2.8453472,-0.17608966,-2.5943878,-4.7510023,-0.1609661,1.3361022,0.77130896,-0.3521241,1.0272704,-0.8839996,1.4549396,-0.72132045,-0.5971291,-1.9068248,-1.1710832,1.412491,-2.2419052,-1.4876392,0.2742456,-0.57067025,2.4750009,-0.67892396,-2.4196782,-0.57897496
164,24,4.5203156,-13.59543,-0.15550128,1.3117557,1.7586182,6.600565,9.398335,-4.4095063,1.176322,3.4506612,-0.5862167,-8.383505,-2.5488248,1.538321,7.682987,-9.342175,2.6186872,2.4432106,2.0743227,5.0399656,4.7016153,-0.021267146,-1.0519694,-7.276615,-4.1981244,-3.169226,1.3458896,-1.1239057,6.6667886,-1.2910982,-1.5517318,0.001678072,-0.17017707,2.3922632,-8.776861,-7.6331983,0.570136,2.4650545,1.1656967,8.126087,-9.462858,0.4726131,-1.5190516,2.936198,5.3260174,5.819624,-5.9479957,-8.160244,-3.6930168,6.326171,11.082843,-3.2577848,-6.258563,-1.713665,2.878432,0.2370332,-11.560342,0.46693382,10.770675,0.31406188,-0.66322595,0.7059171,7.7092824,-3.417958,-0.81211764,4.5236344,1.2570522,-9.731263,9.275963,-3.388537,9.18678,-6.2513504,-4.6388803,13.282722,-1.0431215,1.6638556,-4.8870573,-0.32852262,-11.484893,1.6426948,-1.698157,12.323636,-2.665929,-6.1000023,-1.1548512,-10.311705,3.1487458,-12.022488,11.403024,1.286345,2.5527365,5.3055882,-2.8440948,9.983481,2.9720976,-4.806374,12.731842,0.13802305,-10.892565,-5.8452992,-10.1498165,1.9734501,-0.28516054,6.4549375,-8.315484,7.136109,-3.7482727,-0.5182073,12.932815,0.6281706,2.664999,-4.6550865,-0.3982148,1.9041857,-5.309182,-1.4361448,-6.1934366,-7.6164846,5.907398,-6.336896,4.419122,6.219349,0.36002502,-5.1651483,1.2679279,-5.2902684,6.9773097,1.4521707,2.31113,5.0728455,-1.4735801,-5.8727326,3.4540532,7.177281,1.0121728,-3.9190216,2.9612021,-3.7174513,1.017263,4.120307,4.410819,-1.4610494,-5.810924,2.1670768,-2.3718684,-3.0030134,3.5943224,2.5232835,-0.7460974,4.363451,3.0180275,-2.9505253,4.3624973,-2.1366076,-6.316892,-5.2217813,-1.169707,0.5549743,-0.7914939,-3.2866302,2.0527513,-0.971587,3.825654,-1.3153812,4.8730044,1.0207663,-3.6015122,4.895922,-2.5655096,1.0111672,-0.6179137,-2.3014026,-5.0040245,-0.21747087,3.2306504,-0.2467485,-0.86515343,0.6892553,-0.6520096,-1.069903,-0.23260324,0.48083192,3.4098313,-2.3872294,-0.6495593,-3.5964663,0.52199477,-3.482889,1.0463772,-1.0036826,-0.75718755,0.10683588,-0.5101811,0.8442051,2.9456766,3.1955051,-1.2990973,-3.1409457,-2.2894423,-0.12833904
165,24,-5.0671296,3.6914911,-1.0268587,-0.38976294,-0.53506815,-1.2417432,-4.132457,-0.052076794,2.013883,4.349657,-0.6951644,2.459869,-0.70279086,0.71951765,-0.6178145,4.0274973,-1.5352128,-1.1706475,-0.23999941,-0.29574633,1.3004525,0.8691937,-0.8575253,-0.4740644,0.32319444,1.9916453,-0.6545439,1.0611749,-1.7633091,0.94415396,1.1523075,-0.21545324,-0.14729863,3.076971,0.4989174,0.53431904,0.50319993,-0.87074655,0.6023113,-1.4096093,0.43033326,-0.10561544,-0.46485534,2.729208,-3.7091162,-1.1154085,-0.56793386,-1.0943611,-1.361961,-1.3907739,0.75695956,-1.0234324,2.1230257,-0.71714497,-0.76147956,0.16043398,0.6087169,-1.086746,2.6886175,-1.1019448,-0.38504285,-4.888772,-1.2484457,1.2444477,-2.4516058,-3.7561417,2.5187721,-1.707024,2.6184764,-2.4341125,1.3085163,-2.3104002,-1.3181958,2.3832605,-3.4749537,0.12433541,-1.4667519,0.34936067,2.412623,2.021547,-1.1552194,3.4858654,0.78127396,1.4772037,2.854524,-0.504985,2.4789882,-0.96533644,1.0699775,-2.3028212,-0.5227367,-2.7666721,0.048231825,-0.23042364,-1.0573984,-4.4901133,1.9735022,2.1227891,-1.2051651,-0.86386055,2.006028,2.8355782,0.3912837,4.3590546,-1.3920225,-0.14250554,-3.328295,3.070084,1.9838696,-0.28872716,-5.315048,-1.5609666,0.3791784,-0.10861956,-1.0537863,-2.7405188,2.3722012,2.1376965,1.4516888,4.4913836,-2.3530502,0.09389673,2.4693654,1.9496813,-3.7846298,-2.0438528,-0.31004953,-1.6240832,0.93350816,2.5414848,-0.57131827,-0.9231887,1.2968435,-2.4552183,2.2384722,-2.1972632,0.5168741,-2.7734685,-3.1304948,2.8588655,-0.70972985,1.6489142,-0.6419516,2.7477896,1.4144399,1.6759549,-2.5164611,-1.5434446,-1.170976,-1.6890401,1.5637583,-0.78880244,-4.247519,2.2588148,1.4275963,4.5374846,3.4366748,2.898475,-2.795261,-3.8008676,3.6338725,1.88103,-3.1479106,0.36150265,-2.554575,-4.0131736,-3.2232199,-3.0586998,2.403344,1.4708638,1.1910174,0.9716889,-0.018168746,-1.6584759,-1.2986956,-0.5458115,2.1709664,-1.6737117,-0.67478323,-1.6733735,2.7508016,-1.0526626,2.789782,-2.4991777,-4.491907,-5.181172,0.9434981,-2.2007606,1.6847883,1.4981182,0.25271347,-0.048782803,1.033532,-2.5828674,0.8148204,4.8246226,-0.3816483,-1.346099,1.4005672,-5.291791
